,SpringFR,SpringFL,SpringRR,SpringRL,WishboneTargetFR,WishboneTargetFL,WishboneRRTarget,WishboneRLTarget,turn_right,turn_left,state
11006,1.0834403,0.9969256,1.04226851,0.955753744,-0.0156454146,0.00684377551,-0.027584672,0.008864641,False,False,normal
11005,1.0834403,0.9969256,1.04226851,0.955753744,-0.0156454146,0.00684377551,-0.027584672,0.008864641,False,False,normal
11007,1.0834403,0.9969256,1.04226851,0.955753744,-0.0156454146,0.00684377551,-0.027584672,0.008864641,False,False,normal
11010,1.08543873,0.997864,1.041255,0.953679264,-0.0161734223,0.00658178329,-0.0273286253,0.00937584,False,False,normal
11008,1.0834403,0.9969256,1.04226851,0.955753744,-0.0156454146,0.00684377551,-0.027584672,0.008864641,False,False,normal
11009,1.0834403,0.9969256,1.04226851,0.955753744,-0.0156454146,0.00684377551,-0.027584672,0.008864641,False,False,normal
11011,1.08543873,0.997864,1.041255,0.953679264,-0.0161734223,0.00658178329,-0.0273286253,0.00937584,False,False,normal
11012,1.08543873,0.997864,1.041255,0.953679264,-0.0161734223,0.00658178329,-0.0273286253,0.00937584,False,False,normal
11014,1.08543873,0.997864,1.041255,0.953679264,-0.0161734223,0.00658178329,-0.0273286253,0.00937584,False,False,normal
11016,1.087183,0.9989426,1.04014516,0.9519027,-0.0166268647,0.006267607,-0.0270540267,0.009801626,False,False,normal
11013,1.08543873,0.997864,1.041255,0.953679264,-0.0161734223,0.00658178329,-0.0273286253,0.00937584,False,False,normal
11015,1.087183,0.9989426,1.04014516,0.9519027,-0.0166268647,0.006267607,-0.0270540267,0.009801626,False,False,normal
11017,1.087183,0.9989426,1.04014516,0.9519027,-0.0166268647,0.006267607,-0.0270540267,0.009801626,False,False,normal
11019,1.087183,0.9989426,1.04014516,0.9519027,-0.0166268647,0.006267607,-0.0270540267,0.009801626,False,False,normal
11018,1.087183,0.9989426,1.04014516,0.9519027,-0.0166268647,0.006267607,-0.0270540267,0.009801626,False,False,normal
11021,1.08866,1.00013137,1.0389576,0.950428665,-0.0170072913,0.005905211,-0.0267681926,0.0101408064,False,False,normal
11020,1.087183,0.9989426,1.04014516,0.9519027,-0.0166268647,0.006267607,-0.0270540267,0.009801626,False,False,normal
11024,1.08866,1.00013137,1.0389576,0.950428665,-0.0170072913,0.005905211,-0.0267681926,0.0101408064,False,False,normal
11022,1.08866,1.00013137,1.0389576,0.950428665,-0.0170072913,0.005905211,-0.0267681926,0.0101408064,False,False,normal
11023,1.08866,1.00013137,1.0389576,0.950428665,-0.0170072913,0.005905211,-0.0267681926,0.0101408064,False,False,normal
11025,1.08866,1.00013137,1.0389576,0.950428665,-0.0170072913,0.005905211,-0.0267681926,0.0101408064,False,False,normal
11029,1.08987117,1.00140643,1.03769732,0.9492344,-0.0173187554,0.00551131368,-0.02647315,0.0104017854,False,False,normal
11026,1.08987117,1.00140643,1.03769732,0.9492344,-0.0173187554,0.00551131368,-0.02647315,0.0104017854,False,False,normal
11027,1.08987117,1.00140643,1.03769732,0.9492344,-0.0173187554,0.00551131368,-0.02647315,0.0104017854,False,False,normal
11028,1.08987117,1.00140643,1.03769732,0.9492344,-0.0173187554,0.00551131368,-0.02647315,0.0104017854,False,False,normal
11031,1.09082079,1.00271654,1.03642559,0.9483203,-0.0175640881,0.005099073,-0.0261752754,0.0105889142,False,False,normal
11030,1.08987117,1.00140643,1.03769732,0.9492344,-0.0173187554,0.00551131368,-0.02647315,0.0104017854,False,False,normal
11032,1.09082079,1.00271654,1.03642559,0.9483203,-0.0175640881,0.005099073,-0.0261752754,0.0105889142,False,False,normal
11033,1.09082079,1.00271654,1.03642559,0.9483203,-0.0175640881,0.005099073,-0.0261752754,0.0105889142,False,False,normal
11036,1.09082079,1.00271654,1.03642559,0.9483203,-0.0175640881,0.005099073,-0.0261752754,0.0105889142,False,False,normal
11035,1.09082079,1.00271654,1.03642559,0.9483203,-0.0175640881,0.005099073,-0.0261752754,0.0105889142,False,False,normal
11034,1.09082079,1.00271654,1.03642559,0.9483203,-0.0175640881,0.005099073,-0.0261752754,0.0105889142,False,False,normal
11038,1.09151626,1.00399828,1.0352006,0.947684,-0.0177423358,0.00470607,-0.0258901119,0.0107067525,False,False,normal
11040,1.091979,1.00521731,1.03405261,0.9472901,-0.01786077,0.004347414,-0.02562958,0.0107615292,False,False,normal
11039,1.09151626,1.00399828,1.0352006,0.947684,-0.0177423358,0.00470607,-0.0258901119,0.0107067525,False,False,normal
11041,1.091979,1.00521731,1.03405261,0.9472901,-0.01786077,0.004347414,-0.02562958,0.0107615292,False,False,normal
11037,1.09151626,1.00399828,1.0352006,0.947684,-0.0177423358,0.00470607,-0.0258901119,0.0107067525,False,False,normal
11042,1.091979,1.00521731,1.03405261,0.9472901,-0.01786077,0.004347414,-0.02562958,0.0107615292,False,False,normal
11045,1.091979,1.00521731,1.03405261,0.9472901,-0.01786077,0.004347414,-0.02562958,0.0107615292,False,False,normal
11046,1.09224224,1.0063436,1.033004,0.9471037,-0.0179277062,0.004038602,-0.0253971666,0.010763377,False,False,normal
11043,1.091979,1.00521731,1.03405261,0.9472901,-0.01786077,0.004347414,-0.02562958,0.0107615292,False,False,normal
11044,1.091979,1.00521731,1.03405261,0.9472901,-0.01786077,0.004347414,-0.02562958,0.0107615292,False,False,normal
11048,1.09224224,1.0063436,1.033004,0.9471037,-0.0179277062,0.004038602,-0.0253971666,0.010763377,False,False,normal
11047,1.09224224,1.0063436,1.033004,0.9471037,-0.0179277062,0.004038602,-0.0253971666,0.010763377,False,False,normal
11049,1.09224224,1.0063436,1.033004,0.9471037,-0.0179277062,0.004038602,-0.0253971666,0.010763377,False,False,normal
11052,1.09224224,1.0063436,1.033004,0.9471037,-0.0179277062,0.004038602,-0.0253971666,0.010763377,False,False,normal
11051,1.09224224,1.0063436,1.033004,0.9471037,-0.0179277062,0.004038602,-0.0253971666,0.010763377,False,False,normal
11054,1.09233308,1.00735474,1.03205132,0.9470753,-0.0179514289,0.00377927721,-0.0251925439,0.0107250214,False,False,normal
11050,1.09224224,1.0063436,1.033004,0.9471037,-0.0179277062,0.004038602,-0.0253971666,0.010763377,False,False,normal
11053,1.09233308,1.00735474,1.03205132,0.9470753,-0.0179514289,0.00377927721,-0.0251925439,0.0107250214,False,False,normal
11055,1.09233308,1.00735474,1.03205132,0.9470753,-0.0179514289,0.00377927721,-0.0251925439,0.0107250214,False,False,normal
11058,1.09228516,1.00825012,1.03120637,0.947172,-0.0179385543,0.00357717276,-0.02500987,0.0106625557,False,False,normal
11056,1.09233308,1.00735474,1.03205132,0.9470753,-0.0179514289,0.00377927721,-0.0251925439,0.0107250214,False,False,normal
11057,1.09233308,1.00735474,1.03205132,0.9470753,-0.0179514289,0.00377927721,-0.0251925439,0.0107250214,False,False,normal
11059,1.09228516,1.00825012,1.03120637,0.947172,-0.0179385543,0.00357717276,-0.02500987,0.0106625557,False,False,normal
11060,1.09228516,1.00825012,1.03120637,0.947172,-0.0179385543,0.00357717276,-0.02500987,0.0106625557,False,False,normal
11061,1.09228516,1.00825012,1.03120637,0.947172,-0.0179385543,0.00357717276,-0.02500987,0.0106625557,False,False,normal
11063,1.09212589,1.00902021,1.03044987,0.947343647,-0.0179026127,0.00341267884,-0.0248540342,0.0105787814,False,False,normal
11064,1.09212589,1.00902021,1.03044987,0.947343647,-0.0179026127,0.00341267884,-0.0248540342,0.0105787814,False,False,normal
11062,1.09228516,1.00825012,1.03120637,0.947172,-0.0179385543,0.00357717276,-0.02500987,0.0106625557,False,False,normal
11067,1.09212589,1.00902021,1.03044987,0.947343647,-0.0179026127,0.00341267884,-0.0248540342,0.0105787814,False,False,normal
11065,1.09212589,1.00902021,1.03044987,0.947343647,-0.0179026127,0.00341267884,-0.0248540342,0.0105787814,False,False,normal
11066,1.09212589,1.00902021,1.03044987,0.947343647,-0.0179026127,0.00341267884,-0.0248540342,0.0105787814,False,False,normal
11068,1.09212589,1.00902021,1.03044987,0.947343647,-0.0179026127,0.00341267884,-0.0248540342,0.0105787814,False,False,normal
11069,1.0918901,1.009676,1.02978587,0.947573364,-0.0178436339,0.003286913,-0.0247147679,0.0104902387,False,False,normal
11070,1.0918901,1.009676,1.02978587,0.947573364,-0.0178436339,0.003286913,-0.0247147679,0.0104902387,False,False,normal
11071,1.0918901,1.009676,1.02978587,0.947573364,-0.0178436339,0.003286913,-0.0247147679,0.0104902387,False,False,normal
11072,1.0918901,1.009676,1.02978587,0.947573364,-0.0178436339,0.003286913,-0.0247147679,0.0104902387,False,False,normal
11073,1.0918901,1.009676,1.02978587,0.947573364,-0.0178436339,0.003286913,-0.0247147679,0.0104902387,False,False,normal
11075,1.0915904,1.01021576,1.02918983,0.9478149,-0.0177766383,0.00317472219,-0.02459824,0.0103942156,False,False,normal
11074,1.0915904,1.01021576,1.02918983,0.9478149,-0.0177766383,0.00317472219,-0.02459824,0.0103942156,False,False,normal
11076,1.0915904,1.01021576,1.02918983,0.9478149,-0.0177766383,0.00317472219,-0.02459824,0.0103942156,False,False,normal
11079,1.0915904,1.01021576,1.02918983,0.9478149,-0.0177766383,0.00317472219,-0.02459824,0.0103942156,False,False,normal
11077,1.0915904,1.01021576,1.02918983,0.9478149,-0.0177766383,0.00317472219,-0.02459824,0.0103942156,False,False,normal
11080,1.09125733,1.01065946,1.0286653,0.948067,-0.0176947415,0.003079474,-0.0244907737,0.0103056729,False,False,normal
11081,1.09125733,1.01065946,1.0286653,0.948067,-0.0176947415,0.003079474,-0.0244907737,0.0103056729,False,False,normal
11078,1.0915904,1.01021576,1.02918983,0.9478149,-0.0177766383,0.00317472219,-0.02459824,0.0103942156,False,False,normal
11082,1.09125733,1.01065946,1.0286653,0.948067,-0.0176947415,0.003079474,-0.0244907737,0.0103056729,False,False,normal
11083,1.09125733,1.01065946,1.0286653,0.948067,-0.0176947415,0.003079474,-0.0244907737,0.0103056729,False,False,normal
11084,1.09125733,1.01065946,1.0286653,0.948067,-0.0176947415,0.003079474,-0.0244907737,0.0103056729,False,False,normal
11086,1.0909009,1.01101124,1.02819037,0.94830054,-0.0176138282,0.00298139453,-0.02439998,0.0102189481,False,False,normal
11087,1.0909009,1.01101124,1.02819037,0.94830054,-0.0176138282,0.00298139453,-0.02439998,0.0102189481,False,False,normal
11085,1.0909009,1.01101124,1.02819037,0.94830054,-0.0176138282,0.00298139453,-0.02439998,0.0102189481,False,False,normal
11088,1.0909009,1.01101124,1.02819037,0.94830054,-0.0176138282,0.00298139453,-0.02439998,0.0102189481,False,False,normal
11090,1.0905354,1.01129234,1.02776122,0.948518,-0.01752773,0.00288644433,-0.0243162811,0.0101406276,False,False,normal
11089,1.0909009,1.01101124,1.02819037,0.94830054,-0.0176138282,0.00298139453,-0.02439998,0.0102189481,False,False,normal
11091,1.0905354,1.01129234,1.02776122,0.948518,-0.01752773,0.00288644433,-0.0243162811,0.0101406276,False,False,normal
11094,1.0905354,1.01129234,1.02776122,0.948518,-0.01752773,0.00288644433,-0.0243162811,0.0101406276,False,False,normal
11093,1.0905354,1.01129234,1.02776122,0.948518,-0.01752773,0.00288644433,-0.0243162811,0.0101406276,False,False,normal
11092,1.0905354,1.01129234,1.02776122,0.948518,-0.01752773,0.00288644433,-0.0243162811,0.0101406276,False,False,normal
11096,1.09016585,1.01151681,1.02736282,0.9487137,-0.0174421668,0.002790302,-0.0242407471,0.0100692213,False,False,normal
11095,1.09016585,1.01151681,1.02736282,0.9487137,-0.0174421668,0.002790302,-0.0242407471,0.0100692213,False,False,normal
11097,1.09016585,1.01151681,1.02736282,0.9487137,-0.0174421668,0.002790302,-0.0242407471,0.0100692213,False,False,normal
11099,1.09016585,1.01151681,1.02736282,0.9487137,-0.0174421668,0.002790302,-0.0242407471,0.0100692213,False,False,normal
11098,1.09016585,1.01151681,1.02736282,0.9487137,-0.0174421668,0.002790302,-0.0242407471,0.0100692213,False,False,normal
11101,1.08980513,1.01169693,1.02699757,0.9488904,-0.0173545778,0.00270068645,-0.0241681933,0.0100090206,False,False,normal
11100,1.09016585,1.01151681,1.02736282,0.9487137,-0.0174421668,0.002790302,-0.0242407471,0.0100692213,False,False,normal
11103,1.08980513,1.01169693,1.02699757,0.9488904,-0.0173545778,0.00270068645,-0.0241681933,0.0100090206,False,False,normal
11105,1.08980513,1.01169693,1.02699757,0.9488904,-0.0173545778,0.00270068645,-0.0241681933,0.0100090206,False,False,normal
11102,1.08980513,1.01169693,1.02699757,0.9488904,-0.0173545778,0.00270068645,-0.0241681933,0.0100090206,False,False,normal
11104,1.08980513,1.01169693,1.02699757,0.9488904,-0.0173545778,0.00270068645,-0.0241681933,0.0100090206,False,False,normal
11106,1.089448,1.01184273,1.02664638,0.949042141,-0.0172730386,0.00261801481,-0.0241046548,0.009947777,False,False,normal
11108,1.089448,1.01184273,1.02664638,0.949042141,-0.0172730386,0.00261801481,-0.0241046548,0.009947777,False,False,normal
11107,1.089448,1.01184273,1.02664638,0.949042141,-0.0172730386,0.00261801481,-0.0241046548,0.009947777,False,False,normal
11109,1.089448,1.01184273,1.02664638,0.949042141,-0.0172730386,0.00261801481,-0.0241046548,0.009947777,False,False,normal
11112,1.08910251,1.01196647,1.02631474,0.9491777,-0.01718998,0.00255596638,-0.0240408927,0.009897053,False,True,normal
11110,1.089448,1.01184273,1.02664638,0.949042141,-0.0172730386,0.00261801481,-0.0241046548,0.009947777,False,False,normal
11111,1.089448,1.01184273,1.02664638,0.949042141,-0.0172730386,0.00261801481,-0.0241046548,0.009947777,False,False,normal
11113,1.08910251,1.01196647,1.02631474,0.9491777,-0.01718998,0.00255596638,-0.0240408927,0.009897053,False,True,normal
11114,1.08910251,1.01196647,1.02631474,0.9491777,-0.01718998,0.00255596638,-0.0240408927,0.009897053,False,True,normal
11115,1.08910251,1.01196647,1.02631474,0.9491777,-0.01718998,0.00255596638,-0.0240408927,0.009897053,False,True,normal
11116,1.08910251,1.01196647,1.02631474,0.9491777,-0.01718998,0.00255596638,-0.0240408927,0.009897053,False,True,normal
11117,1.08588481,1.01489091,1.02327371,0.952277839,-0.0163752735,0.00205001235,-0.023698613,0.009338856,False,True,normal
11120,1.08588481,1.01489091,1.02327371,0.952277839,-0.0163752735,0.00205001235,-0.023698613,0.009338856,False,True,normal
11119,1.08588481,1.01489091,1.02327371,0.952277839,-0.0163752735,0.00205001235,-0.023698613,0.009338856,False,True,normal
11118,1.08588481,1.01489091,1.02327371,0.952277839,-0.0163752735,0.00205001235,-0.023698613,0.009338856,False,True,normal
11121,1.08588481,1.01489091,1.02327371,0.952277839,-0.0163752735,0.00205001235,-0.023698613,0.009338856,False,True,normal
11123,1.08107591,1.01856613,1.01916838,0.9566595,-0.0145507455,0.0010817647,-0.0228049159,0.007863104,False,True,normal
11122,1.08588481,1.01489091,1.02327371,0.952277839,-0.0163752735,0.00205001235,-0.023698613,0.009338856,False,True,normal
11125,1.08107591,1.01856613,1.01916838,0.9566595,-0.0145507455,0.0010817647,-0.0228049159,0.007863104,False,True,normal
11124,1.08107591,1.01856613,1.01916838,0.9566595,-0.0145507455,0.0010817647,-0.0228049159,0.007863104,False,True,normal
11126,1.08107591,1.01856613,1.01916838,0.9566595,-0.0145507455,0.0010817647,-0.0228049159,0.007863104,False,True,normal
11129,1.07562852,1.02242827,1.01463461,0.9614324,-0.0125385225,0.000169634819,-0.0218183547,0.006334424,False,True,normal
11128,1.07562852,1.02242827,1.01463461,0.9614324,-0.0125385225,0.000169634819,-0.0218183547,0.006334424,False,True,normal
11127,1.08107591,1.01856613,1.01916838,0.9566595,-0.0145507455,0.0010817647,-0.0228049159,0.007863104,False,True,normal
11130,1.07562852,1.02242827,1.01463461,0.9614324,-0.0125385225,0.000169634819,-0.0218183547,0.006334424,False,True,normal
11133,1.07562852,1.02242827,1.01463461,0.9614324,-0.0125385225,0.000169634819,-0.0218183547,0.006334424,False,True,normal
11131,1.07562852,1.02242827,1.01463461,0.9614324,-0.0125385225,0.000169634819,-0.0218183547,0.006334424,False,True,normal
11132,1.07562852,1.02242827,1.01463461,0.9614324,-0.0125385225,0.000169634819,-0.0218183547,0.006334424,False,True,normal
11134,1.07044744,1.026012,1.01022363,0.965788543,-0.0105289221,-0.0005801618,-0.0208355188,0.00495505333,False,True,normal
11135,1.07044744,1.026012,1.01022363,0.965788543,-0.0105289221,-0.0005801618,-0.0208355188,0.00495505333,False,True,normal
11139,1.07044744,1.026012,1.01022363,0.965788543,-0.0105289221,-0.0005801618,-0.0208355188,0.00495505333,False,True,normal
11136,1.07044744,1.026012,1.01022363,0.965788543,-0.0105289221,-0.0005801618,-0.0208355188,0.00495505333,False,True,normal
11137,1.07044744,1.026012,1.01022363,0.965788543,-0.0105289221,-0.0005801618,-0.0208355188,0.00495505333,False,True,normal
11138,1.07044744,1.026012,1.01022363,0.965788543,-0.0105289221,-0.0005801618,-0.0208355188,0.00495505333,False,True,normal
11140,1.06607437,1.0291028,1.00625968,0.969289,-0.008678764,-0.00107678771,-0.0199468136,0.00388130546,False,True,normal
11143,1.06607437,1.0291028,1.00625968,0.969289,-0.008678764,-0.00107678771,-0.0199468136,0.00388130546,False,True,normal
11141,1.06607437,1.0291028,1.00625968,0.969289,-0.008678764,-0.00107678771,-0.0199468136,0.00388130546,False,True,normal
11144,1.06607437,1.0291028,1.00625968,0.969289,-0.008678764,-0.00107678771,-0.0199468136,0.00388130546,False,True,normal
11142,1.06607437,1.0291028,1.00625968,0.969289,-0.008678764,-0.00107678771,-0.0199468136,0.00388130546,False,True,normal
11147,1.06271458,1.03163,1.00288391,0.971800148,-0.00702103972,-0.00130173564,-0.0191895217,0.00313025713,False,True,normal
11145,1.06271458,1.03163,1.00288391,0.971800148,-0.00702103972,-0.00130173564,-0.0191895217,0.00313025713,False,True,normal
11146,1.06271458,1.03163,1.00288391,0.971800148,-0.00702103972,-0.00130173564,-0.0191895217,0.00313025713,False,True,normal
11148,1.06271458,1.03163,1.00288391,0.971800148,-0.00702103972,-0.00130173564,-0.0191895217,0.00313025713,False,True,normal
11149,1.06271458,1.03163,1.00288391,0.971800148,-0.00702103972,-0.00130173564,-0.0191895217,0.00313025713,False,True,normal
11151,1.06037378,1.03360844,1.00014353,0.9733774,-0.00645333529,-0.00180515647,-0.01857628,0.00266480446,False,True,normal
11150,1.06037378,1.03360844,1.00014353,0.9733774,-0.00645333529,-0.00180515647,-0.01857628,0.00266480446,False,True,normal
11153,1.06037378,1.03360844,1.00014353,0.9733774,-0.00645333529,-0.00180515647,-0.01857628,0.00266480446,False,True,normal
11152,1.06037378,1.03360844,1.00014353,0.9733774,-0.00645333529,-0.00180515647,-0.01857628,0.00266480446,False,True,normal
11154,1.06037378,1.03360844,1.00014353,0.9733774,-0.00645333529,-0.00180515647,-0.01857628,0.00266480446,False,True,normal
11156,1.05893946,1.03508544,0.998019159,0.9741654,-0.00612509251,-0.002177298,-0.018104881,0.00243246555,False,True,normal
11155,1.05893946,1.03508544,0.998019159,0.9741654,-0.00612509251,-0.002177298,-0.018104881,0.00243246555,False,True,normal
11157,1.05893946,1.03508544,0.998019159,0.9741654,-0.00612509251,-0.002177298,-0.018104881,0.00243246555,False,True,normal
11158,1.05893946,1.03508544,0.998019159,0.9741654,-0.00612509251,-0.002177298,-0.018104881,0.00243246555,False,True,normal
