,SpringFR,SpringFL,SpringRR,SpringRL,WishboneTargetFR,WishboneTargetFL,WishboneRRTarget,WishboneRLTarget,turn_right,turn_left
7108,1.03159332,1.03766131,0.9957127,1.00178051,-0.00252218544,-0.00393332541,-0.0176590383,-0.00439992547,False,False
7111,1.033807,1.03687644,0.9965789,0.9996485,-0.00310142338,-0.00369374454,-0.0179001838,-0.00386416912,False,False
7110,1.033807,1.03687644,0.9965789,0.9996485,-0.00310142338,-0.00369374454,-0.0179001838,-0.00386416912,False,False
7109,1.03159332,1.03766131,0.9957127,1.00178051,-0.00252218544,-0.00393332541,-0.0176590383,-0.00439992547,False,False
7112,1.033807,1.03687644,0.9965789,0.9996485,-0.00310142338,-0.00369374454,-0.0179001838,-0.00386416912,False,False
7113,1.033807,1.03687644,0.9965789,0.9996485,-0.00310142338,-0.00369374454,-0.0179001838,-0.00386416912,False,False
7114,1.03566194,1.036212,0.9973251,0.9978754,-0.00357851386,-0.003496319,-0.0181043148,-0.00342333317,False,False
7115,1.03566194,1.036212,0.9973251,0.9978754,-0.00357851386,-0.003496319,-0.0181043148,-0.00342333317,False,False
7116,1.03566194,1.036212,0.9973251,0.9978754,-0.00357851386,-0.003496319,-0.0181043148,-0.00342333317,False,False
7117,1.03714824,1.035687,0.997924268,0.996463239,-0.003955111,-0.003347963,-0.018266499,-0.00307643414,False,False
7118,1.03714824,1.035687,0.997924268,0.996463239,-0.003955111,-0.003347963,-0.018266499,-0.00307643414,False,False
7119,1.03714824,1.035687,0.997924268,0.996463239,-0.003955111,-0.003347963,-0.018266499,-0.00307643414,False,False
7120,1.038281,1.03530407,0.998367965,0.9953911,-0.004237443,-0.00324931741,-0.0183853656,-0.002816081,False,False
7121,1.038281,1.03530407,0.998367965,0.9953911,-0.004237443,-0.00324931741,-0.0183853656,-0.002816081,False,False
7122,1.038281,1.03530407,0.998367965,0.9953911,-0.004237443,-0.00324931741,-0.0183853656,-0.002816081,False,False
7123,1.03909063,1.03505468,0.998661,0.9946248,-0.00443618,-0.00319819152,-0.0184634626,-0.00263303518,False,False
7124,1.03909063,1.03505468,0.998661,0.9946248,-0.00443618,-0.00319819152,-0.0184634626,-0.00263303518,False,False
7125,1.03909063,1.03505468,0.998661,0.9946248,-0.00443618,-0.00319819152,-0.0184634626,-0.00263303518,False,False
7126,1.03961635,1.03492212,0.998815238,0.994121,-0.004562989,-0.00318799913,-0.0185043663,-0.00251558423,False,False
7127,1.03961635,1.03492212,0.998815238,0.994121,-0.004562989,-0.00318799913,-0.0185043663,-0.00251558423,False,False
7130,1.03990245,1.03488851,0.998850048,0.993835866,-0.00463067,-0.003211677,-0.0185134113,-0.0024522543,False,False
7129,1.03990245,1.03488851,0.998850048,0.993835866,-0.00463067,-0.003211677,-0.0185134113,-0.0024522543,False,False
7128,1.03961635,1.03492212,0.998815238,0.994121,-0.004562989,-0.00318799913,-0.0185043663,-0.00251558423,False,False
7131,1.03990245,1.03488851,0.998850048,0.993835866,-0.00463067,-0.003211677,-0.0185134113,-0.0024522543,False,False
7132,1.03999352,1.03493309,0.9987852,0.993724763,-0.004651293,-0.00325980783,-0.01849626,-0.00243160129,False,False
7133,1.03999352,1.03493309,0.9987852,0.993724763,-0.004651293,-0.00325980783,-0.01849626,-0.00243160129,False,False
7134,1.03999352,1.03493309,0.9987852,0.993724763,-0.004651293,-0.00325980783,-0.01849626,-0.00243160129,False,False
7136,1.03993058,1.03503537,0.998642147,0.993746936,-0.00463584065,-0.0033235997,-0.0184586048,-0.00244343281,False,False
7138,1.03993058,1.03503537,0.998642147,0.993746936,-0.00463584065,-0.0033235997,-0.0184586048,-0.00244343281,False,False
7137,1.03993058,1.03503537,0.998642147,0.993746936,-0.00463584065,-0.0033235997,-0.0184586048,-0.00244343281,False,False
7135,1.03993058,1.03503537,0.998642147,0.993746936,-0.00463584065,-0.0033235997,-0.0184586048,-0.00244343281,False,False
7139,1.03975391,1.03517818,0.9984421,0.9938664,-0.004594028,-0.00339362025,-0.0184062421,-0.00247854,False,False
7140,1.03975391,1.03517818,0.9984421,0.9938664,-0.004594028,-0.00339362025,-0.0184062421,-0.00247854,False,False
7141,1.03949738,1.03534555,0.998203456,0.9940519,-0.004533589,-0.003462255,-0.018343851,-0.00252896547,False,False
7142,1.03949738,1.03534555,0.998203456,0.9940519,-0.004533589,-0.003462255,-0.018343851,-0.00252896547,False,False
7143,1.03949738,1.03534555,0.998203456,0.9940519,-0.004533589,-0.003462255,-0.018343851,-0.00252896547,False,False
7144,1.039191,1.03552485,0.9979426,0.994276464,-0.00446105,-0.00352336466,-0.0182760954,-0.00258857012,False,False
7145,1.039191,1.03552485,0.9979426,0.994276464,-0.00446105,-0.00352336466,-0.0182760954,-0.00258857012,False,False
7146,1.039191,1.03552485,0.9979426,0.994276464,-0.00446105,-0.00352336466,-0.0182760954,-0.00258857012,False,False
7147,1.03885865,1.03570414,0.9976744,0.9945199,-0.004381612,-0.003572315,-0.018206507,-0.00265184045,False,False
7148,1.03885865,1.03570414,0.9976744,0.9945199,-0.004381612,-0.003572315,-0.018206507,-0.00265184045,False,False
7149,1.03885865,1.03570414,0.9976744,0.9945199,-0.004381612,-0.003572315,-0.018206507,-0.00265184045,False,False
7150,1.03852034,1.03587651,0.99741,0.994765937,-0.0042989254,-0.00360739231,-0.0181379467,-0.00271502137,False,False
7153,1.03852034,1.03587651,0.99741,0.994765937,-0.0042989254,-0.00360739231,-0.0181379467,-0.00271502137,False,False
7151,1.03852034,1.03587651,0.99741,0.994765937,-0.0042989254,-0.00360739231,-0.0181379467,-0.00271502137,False,False
7152,1.03852034,1.03587651,0.99741,0.994765937,-0.0042989254,-0.00360739231,-0.0181379467,-0.00271502137,False,False
7154,1.03819156,1.03603625,0.997158,0.9950027,-0.00421616435,-0.00362835824,-0.0180729926,-0.00277543068,False,False
7155,1.03819156,1.03603625,0.997158,0.9950027,-0.00421616435,-0.00362835824,-0.0180729926,-0.00277543068,False,False
7156,1.03819156,1.03603625,0.997158,0.9950027,-0.00421616435,-0.00362835824,-0.0180729926,-0.00277543068,False,False
7157,1.03788233,1.0361793,0.9969248,0.9952218,-0.004135579,-0.00363692641,-0.018012926,-0.00283077359,False,False
7158,1.03788233,1.0361793,0.9969248,0.9952218,-0.004135579,-0.00363692641,-0.018012926,-0.00283077359,False,False
7161,1.03760076,1.03630376,0.9967155,0.9954185,-0.004059091,-0.003635943,-0.0179591477,-0.00288024545,False,False
7162,1.03760076,1.03630376,0.9967155,0.9954185,-0.004059091,-0.003635943,-0.0179591477,-0.00288024545,False,False
7160,1.03760076,1.03630376,0.9967155,0.9954185,-0.004059091,-0.003635943,-0.0179591477,-0.00288024545,False,False
7159,1.03788233,1.0361793,0.9969248,0.9952218,-0.004135579,-0.00363692641,-0.018012926,-0.00283077359,False,False
7163,1.03735161,1.03640962,0.9965312,0.9955892,-0.003987968,-0.00362965465,-0.0179120749,-0.002922982,False,False
7164,1.03735161,1.03640962,0.9965312,0.9955892,-0.003987968,-0.00362965465,-0.0179120749,-0.002922982,False,False
7165,1.03735161,1.03640962,0.9965312,0.9955892,-0.003987968,-0.00362965465,-0.0179120749,-0.002922982,False,False
7166,1.03713632,1.0364964,0.9963743,0.9957344,-0.00392349064,-0.00362223387,-0.0178720355,-0.002958864,False,False
7167,1.03713632,1.0364964,0.9963743,0.9957344,-0.00392349064,-0.00362223387,-0.0178720355,-0.002958864,False,False
7168,1.03713632,1.0364964,0.9963743,0.9957344,-0.00392349064,-0.00362223387,-0.0178720355,-0.002958864,False,False
7169,1.0369556,1.03656578,0.9962432,0.9958531,-0.00386685133,-0.00361765921,-0.0178387165,-0.00298830867,False,False
7170,1.0369556,1.03656578,0.9962432,0.9958531,-0.00386685133,-0.00361765921,-0.0178387165,-0.00298830867,False,False
7171,1.0369556,1.03656578,0.9962432,0.9958531,-0.00386685133,-0.00361765921,-0.0178387165,-0.00298830867,False,False
7172,1.036808,1.03661942,0.996137559,0.995948732,-0.00381885469,-0.00361907482,-0.0178118646,-0.00301152468,False,False
7173,1.036808,1.03661942,0.996137559,0.995948732,-0.00381885469,-0.00361907482,-0.0178118646,-0.00301152468,False,False
7174,1.036808,1.03661942,0.996137559,0.995948732,-0.00381885469,-0.00361907482,-0.0178118646,-0.00301152468,False,False
7175,1.036808,1.03661942,0.996137559,0.995948732,-0.00381885469,-0.00361907482,-0.0178118646,-0.00301152468,False,False
7176,1.03669167,1.03665972,0.9960546,0.996022642,-0.00378009677,-0.00362865627,-0.0177910179,-0.00302943587,False,False
7179,1.036603,1.03668809,0.9959921,0.99607724,-0.00375098,-0.00364711881,-0.01777552,-0.00304278731,False,False
7178,1.03669167,1.03665972,0.9960546,0.996022642,-0.00378009677,-0.00362865627,-0.0177910179,-0.00302943587,False,False
7177,1.03669167,1.03665972,0.9960546,0.996022642,-0.00378009677,-0.00362865627,-0.0177910179,-0.00302943587,False,False
7180,1.036603,1.03668809,0.9959921,0.99607724,-0.00375098,-0.00364711881,-0.01777552,-0.00304278731,False,False
7182,1.03653932,1.0367074,0.995948,0.996115863,-0.00373128057,-0.00367328525,-0.0177645534,-0.00305175781,False,False
7181,1.036603,1.03668809,0.9959921,0.99607724,-0.00375098,-0.00364711881,-0.01777552,-0.00304278731,False,False
7183,1.03653932,1.0367074,0.995948,0.996115863,-0.00373128057,-0.00367328525,-0.0177645534,-0.00305175781,False,False
7184,1.03653932,1.0367074,0.995948,0.996115863,-0.00373128057,-0.00367328525,-0.0177645534,-0.00305175781,False,False
7185,1.03649664,1.03671885,0.995919168,0.996141136,-0.00372055173,-0.00370523334,-0.0177574754,-0.00305762887,False,False
7186,1.03649664,1.03671885,0.995919168,0.996141136,-0.00372055173,-0.00370523334,-0.0177574754,-0.00305762887,False,False
7187,1.03647137,1.03672433,0.9959027,0.9961557,-0.00371792912,-0.00373984873,-0.0177536011,-0.00306081772,False,False
7188,1.03647137,1.03672433,0.9959027,0.9961557,-0.00371792912,-0.00373984873,-0.0177536011,-0.00306081772,False,False
7190,1.03646064,1.036726,0.9958965,0.99616164,-0.00372213125,-0.00377368927,-0.01775232,-0.00306203961,False,False
7189,1.03647137,1.03672433,0.9959027,0.9961557,-0.00371792912,-0.00373984873,-0.0177536011,-0.00306081772,False,False
7191,1.03646064,1.036726,0.9958965,0.99616164,-0.00372213125,-0.00377368927,-0.01775232,-0.00306203961,False,False
7192,1.03646064,1.036726,0.9958965,0.99616164,-0.00372213125,-0.00377368927,-0.01775232,-0.00306203961,False,False
7194,1.03646088,1.03672433,0.995897949,0.9961614,-0.00373148918,-0.00380273163,-0.0177529752,-0.00306174159,False,False
7193,1.03646088,1.03672433,0.995897949,0.9961614,-0.00373148918,-0.00380273163,-0.0177529752,-0.00306174159,False,False
7195,1.03646088,1.03672433,0.995897949,0.9961614,-0.00373148918,-0.00380273163,-0.0177529752,-0.00306174159,False,False
7196,1.03646994,1.03672171,0.99590534,0.9961571,-0.00374440849,-0.00382375717,-0.01775515,-0.00306037068,False,False
7197,1.03646994,1.03672171,0.99590534,0.9961571,-0.00374440849,-0.00382375717,-0.01775515,-0.00306037068,False,False
7198,1.03646994,1.03672171,0.99590534,0.9961571,-0.00374440849,-0.00382375717,-0.01775515,-0.00306037068,False,False
7199,1.03648472,1.03671765,0.995917,0.9961497,-0.003758669,-0.003834635,-0.017758131,-0.00305825472,False,False
7200,1.03648472,1.03671765,0.995917,0.9961497,-0.003758669,-0.003834635,-0.017758131,-0.00305825472,False,False
7201,1.03648472,1.03671765,0.995917,0.9961497,-0.003758669,-0.003834635,-0.017758131,-0.00305825472,False,False
7202,1.03650331,1.03671336,0.9959306,0.996140659,-0.00377292931,-0.00383368134,-0.0177619755,-0.00305593014,False,False
7203,1.03650331,1.03671336,0.9959306,0.996140659,-0.00377292931,-0.00383368134,-0.0177619755,-0.00305593014,False,False
7204,1.03650331,1.03671336,0.9959306,0.996140659,-0.00377292931,-0.00383368134,-0.0177619755,-0.00305593014,False,False
7205,1.03650331,1.03671336,0.9959306,0.996140659,-0.00377292931,-0.00383368134,-0.0177619755,-0.00305593014,False,False
7206,1.0365243,1.03670931,0.9959459,0.9961309,-0.00378535688,-0.00382131338,-0.0177659541,-0.00305336714,False,False
7207,1.0365243,1.03670931,0.9959459,0.9961309,-0.00378535688,-0.00382131338,-0.0177659541,-0.00305336714,False,False
7208,1.0365243,1.03670931,0.9959459,0.9961309,-0.00378535688,-0.00382131338,-0.0177659541,-0.00305336714,False,False
7209,1.03654623,1.036706,0.995961368,0.99612087,-0.00379467,-0.0037984848,-0.0177699924,-0.00305089355,False,False
7210,1.03654623,1.036706,0.995961368,0.99612087,-0.00379467,-0.0037984848,-0.0177699924,-0.00305089355,False,False
7211,1.03654623,1.036706,0.995961368,0.99612087,-0.00379467,-0.0037984848,-0.0177699924,-0.00305089355,False,False
7212,1.03656745,1.03670287,0.9959764,0.9961116,-0.00380063057,-0.00376853347,-0.0177739561,-0.00304847956,False,False
7213,1.03656745,1.03670287,0.9959764,0.9961116,-0.00380063057,-0.00376853347,-0.0177739561,-0.00304847956,False,False
7214,1.03656745,1.03670287,0.9959764,0.9961116,-0.00380063057,-0.00376853347,-0.0177739561,-0.00304847956,False,False
7215,1.036588,1.03670073,0.995990455,0.9961032,-0.003802523,-0.00373449922,-0.0177776217,-0.00304636359,False,False
7217,1.036588,1.03670073,0.995990455,0.9961032,-0.003802523,-0.00373449922,-0.0177776217,-0.00304636359,False,False
7216,1.036588,1.03670073,0.995990455,0.9961032,-0.003802523,-0.00373449922,-0.0177776217,-0.00304636359,False,False
7218,1.03660655,1.036699,0.996003568,0.996095836,-0.00380077958,-0.00370052457,-0.0177809447,-0.00304460526,False,False
7219,1.03660655,1.036699,0.996003568,0.996095836,-0.00380077958,-0.00370052457,-0.0177809447,-0.00304460526,False,False
7220,1.03660655,1.036699,0.996003568,0.996095836,-0.00380077958,-0.00370052457,-0.0177809447,-0.00304460526,False,False
7221,1.03662324,1.0366981,0.996015,0.9960899,-0.00379626453,-0.003670901,-0.01778382,-0.003042996,False,False
7223,1.03662324,1.0366981,0.996015,0.9960899,-0.00379626453,-0.003670901,-0.01778382,-0.003042996,False,False
7224,1.03663778,1.03669786,0.9960243,0.9960844,-0.003789708,-0.003648609,-0.0177863687,-0.00304186344,False,False
7222,1.03662324,1.0366981,0.996015,0.9960899,-0.00379626453,-0.003670901,-0.01778382,-0.003042996,False,False
7225,1.03663778,1.03669786,0.9960243,0.9960844,-0.003789708,-0.003648609,-0.0177863687,-0.00304186344,False,False
7226,1.03663778,1.03669786,0.9960243,0.9960844,-0.003789708,-0.003648609,-0.0177863687,-0.00304186344,False,False
7227,1.03665,1.0366981,0.9960322,0.996080339,-0.00378280878,-0.00363695621,-0.01778841,-0.00304085016,False,False
7228,1.03665,1.0366981,0.9960322,0.996080339,-0.00378280878,-0.00363695621,-0.01778841,-0.00304085016,False,False
7229,1.03665,1.0366981,0.9960322,0.996080339,-0.00378280878,-0.00363695621,-0.01778841,-0.00304085016,False,False
7230,1.03666019,1.03669882,0.9960384,0.996077,-0.00377631187,-0.0036367476,-0.0177900642,-0.0030400455,False,False
7231,1.03666019,1.03669882,0.9960384,0.996077,-0.00377631187,-0.0036367476,-0.0177900642,-0.0030400455,False,False
7232,1.03666019,1.03669882,0.9960384,0.996077,-0.00377631187,-0.0036367476,-0.0177900642,-0.0030400455,False,False
7233,1.0366683,1.03669953,0.9960434,0.996074855,-0.00377134979,-0.003648147,-0.0177912116,-0.00303959846,False,False
7234,1.0366683,1.03669953,0.9960434,0.996074855,-0.00377134979,-0.003648147,-0.0177912116,-0.00303959846,False,False
7235,1.0366683,1.03669953,0.9960434,0.996074855,-0.00377134979,-0.003648147,-0.0177912116,-0.00303959846,False,False
7236,1.036674,1.03670025,0.9960472,0.9960732,-0.00376929343,-0.003669992,-0.01779215,-0.00303927064,False,False
